id	px	py	stellar_mass
8063650365	-6.420513e+00	-4.453999e+00	+1.303403e+07
8063650697	-8.806927e+00	+4.934782e+00	+1.889676e+07
8063650774	+8.073366e+00	+6.761456e+00	+6.727056e+06
8063650969	+4.317070e+00	+2.184910e+00	+1.222004e+07
8063651092	-5.512721e+00	-3.849499e+00	+1.208930e+07
8063651110	-5.657243e+00	-5.404440e-01	+2.953338e+07
8063651130	-7.113242e+00	-8.749410e+00	+6.897705e+07
8063651484	+7.719261e+00	+3.645532e+00	+7.507901e+06
8063651577	+1.502814e+00	-4.759579e-01	+6.726206e+06
8063651758	+5.584300e+00	+3.539684e+00	+8.354170e+07
8063651897	+5.917938e+00	+8.281266e-01	+2.301502e+07
8063652238	-4.109806e+00	-6.659887e+00	+4.569801e+06
8063652240	+1.733826e+00	+9.274956e+00	+1.217819e+07
8063652464	-3.828615e+00	+7.604520e-01	+2.691114e+07
8063652635	-6.381948e+00	-8.392041e-01	+1.921048e+07
8063653016	-5.666376e+00	+8.832904e-01	+4.192495e+08
8063653086	+5.571965e+00	+4.743775e+00	+1.700196e+08
8063653097	+9.584414e+00	-3.048875e+00	+5.225157e+08
8063653129	+9.028403e+00	-9.617174e+00	+4.856968e+08
8063653186	+6.501427e+00	+6.627330e+00	+2.799907e+08
8063653280	+4.940131e+00	-4.286749e-01	+3.565753e+07
8063653317	-1.421245e-01	+1.680590e+00	+3.713192e+08
8063653342	+5.679918e+00	+5.017232e+00	+1.166480e+07
8063653394	-6.101311e+00	+1.656037e+00	+1.405992e+08
8063653440	-3.677349e+00	-2.632302e+00	+2.375086e+09
8063653532	+6.718291e+00	+6.858304e+00	+2.692449e+08
8063653538	+8.724986e+00	+6.405547e+00	+1.324530e+09
8063653540	+8.640147e+00	+6.304500e+00	+2.965847e+09
8063653580	+9.714007e+00	-2.312077e+00	+6.748023e+09
8063653633	+4.696436e+00	-3.695596e+00	+1.881334e+07
8063653652	+7.803159e+00	-1.583713e+00	+3.619030e+08
8063653660	-2.874440e+00	-2.776952e-01	+7.273066e+07
8063653702	+4.040459e+00	-1.229926e+00	+1.708621e+08
8063653745	+3.639845e+00	+7.416992e+00	+1.013592e+09
8063653763	-7.165290e+00	+1.590627e+00	+3.481844e+07
8063653773	-2.995609e+00	+5.760820e+00	+1.004772e+08
8063653777	-9.184649e+00	+5.285116e+00	+1.020879e+08
8063653812	+5.285444e+00	-7.908294e-01	+2.320193e+08
8063653834	+9.284026e+00	-9.327256e+00	+4.873030e+08
8063653838	+5.439127e+00	+4.696987e+00	+5.525542e+08
8063653846	+9.519108e+00	+9.021194e+00	+7.272395e+08
8063653847	+5.147999e+00	+2.741174e+00	+3.112358e+09
8063653848	+5.229809e+00	+2.761886e+00	+1.148842e+09
8063653852	+2.670959e+00	+5.869276e+00	+3.337481e+10
8063653853	+2.694895e+00	+6.182422e+00	+1.164165e+07
8063653855	+3.019961e+00	+6.424123e+00	+1.726252e+09
8063653947	-7.993881e+00	-8.607163e-01	+1.520796e+07
8063653964	+6.068619e+00	-5.985254e-01	+2.860239e+07
8063653969	-3.985305e+00	+9.378168e+00	+3.573896e+10
8063653972	-3.829050e+00	+8.626587e+00	+5.582040e+07
8063653974	-3.610040e+00	+9.048286e+00	+1.264185e+09
8063654039	+5.523647e+00	+4.557302e+00	+1.093673e+08
8063654040	+4.301332e+00	-8.002611e+00	+1.831439e+07
8063654058	+1.898463e-01	-9.761939e+00	+2.424337e+08
8063654066	+7.907472e+00	-1.661172e+00	+1.384060e+10
8063654067	+7.833207e+00	-1.646024e+00	+1.707263e+08
8063654100	+2.247434e+00	+7.066049e+00	+1.440915e+08
8063654106	+2.318688e+00	+8.871804e+00	+1.390738e+09
8063654122	+6.965834e+00	-9.242617e+00	+1.431906e+08
8063654127	+5.307575e-03	+8.942577e+00	+6.062136e+07
8063654147	+2.585244e+00	+4.009329e+00	+2.391072e+09
8063654159	-1.883099e+00	-2.201464e+00	+7.063174e+09
8063654160	-1.890696e+00	-2.423813e+00	+6.014652e+07
8063654180	+7.105159e+00	-3.931732e+00	+3.122960e+08
8063654181	+9.751327e+00	-9.689022e+00	+9.663835e+10
8063654185	+9.679062e+00	-9.691178e+00	+2.231601e+08
8063654187	-1.581019e+00	+4.169658e+00	+3.890636e+07
8063654206	-6.200665e+00	-5.577187e-02	+2.255145e+08
8063654223	+1.507584e+00	+3.561222e+00	+1.066455e+09
8063654248	+4.535469e+00	-4.870518e+00	+2.261753e+08
8063654249	-2.474903e+00	-3.587829e+00	+1.222677e+10
8063654250	-2.118269e+00	-3.219212e+00	+1.652585e+08
8063654260	+8.781538e+00	-8.819507e+00	+3.066997e+07
8063654263	-5.453227e+00	-3.266195e+00	+6.080598e+08
8063654314	-1.623093e+00	+9.328984e+00	+1.455145e+08
8063654353	+8.292213e+00	+7.750331e+00	+8.915638e+07
8063654362	+5.471278e+00	-9.552218e+00	+2.511560e+08
8063654506	+7.023117e+00	-2.783126e+00	+2.009446e+08
8063654536	-7.737119e+00	-1.641065e+00	+2.951885e+08
8063654634	-1.303198e+00	-7.542016e+00	+9.883183e+07
8063654652	+1.029817e+00	+7.079277e+00	+4.560837e+08
8063654660	+1.950343e+00	+9.385857e+00	+3.861318e+08
8063654684	+8.223986e+00	+9.745406e-01	+7.807706e+08
8063654685	+8.396764e+00	+1.100836e+00	+1.661158e+07
8063654795	+7.166000e+00	-8.990003e+00	+7.718488e+07
8063654799	-1.994989e-01	-7.649011e+00	+3.667179e+07
8063654845	+1.128799e+00	-5.648988e+00	+1.830911e+07
8063654858	-5.043182e+00	+9.474242e+00	+2.014917e+07
8063654883	+3.004923e+00	-3.344185e+00	+3.568799e+08
8063654903	+9.990347e+00	-9.484065e+00	+1.227127e+09
8063654931	+5.960315e+00	+5.025980e+00	+1.217169e+10
8063654933	+6.287910e+00	+4.878869e+00	+4.558520e+08
8063654949	+8.467454e+00	+7.556279e+00	+2.192962e+08
8063654952	-6.324440e-01	-5.595475e+00	+1.839697e+09
8063654953	-6.552543e-01	-5.351562e+00	+6.362943e+07
8063654961	-6.296678e-01	-4.257195e-01	+7.109638e+10
8063654962	-7.153791e-01	-3.817324e-01	+9.864697e+09
8063654963	-6.271333e-01	-4.085782e-01	+8.347076e+09
8063654964	-1.756271e-01	-7.588093e-01	+4.019017e+07
8063654965	-6.020580e-01	-4.667519e-01	+1.960711e+10
8063655036	+8.143713e+00	+5.716555e+00	+5.242375e+08
8063655058	+6.814385e+00	+1.896075e+00	+1.342406e+09
8063655107	-3.474371e+00	-3.504349e-01	+7.596326e+08
8063655108	-3.290716e+00	-3.273251e-01	+2.598905e+07
8063655126	+5.054620e+00	+2.024266e+00	+4.762836e+07
8063655127	+5.477023e+00	+2.259409e+00	+2.575011e+08
8063655128	+5.034436e+00	+2.051566e+00	+2.061520e+08
8063655185	+8.621868e+00	-6.353421e+00	+4.288983e+07
8063655231	+6.705385e+00	+1.312825e+00	+6.681808e+07
8063655254	+8.263409e+00	-1.982122e+00	+3.718894e+08
8063655257	+3.324383e+00	+7.506330e+00	+5.645357e+08
8063655267	+6.026565e-01	+2.404677e+00	+1.166565e+07
8063655300	+9.198927e+00	+5.873728e-01	+1.160445e+10
8063655319	+9.673796e+00	+7.505250e-01	+1.777106e+08
8063655329	+9.595226e+00	+6.318914e-01	+1.066929e+09
8063655331	+1.006291e+01	+2.764318e-01	+5.377183e+08
8063655398	+8.276521e+00	+6.639073e+00	+1.366776e+07
8063655456	+8.979568e+00	-3.946770e+00	+1.802063e+07
8063655485	+9.474239e+00	-8.852384e+00	+8.358787e+07
8063655490	+2.801976e+00	-5.800828e+00	+2.170272e+09
8063655499	+7.854843e+00	+7.507385e+00	+2.229000e+08
8063655504	-5.513074e+00	+8.704631e+00	+7.362622e+07
8063655530	+5.056644e+00	-3.403635e+00	+1.071152e+08
8063655536	+6.331098e+00	+2.316684e+00	+8.649604e+07
8063655538	+2.758202e+00	+4.784931e+00	+1.634956e+08
8063655553	-1.601917e+00	-7.549135e+00	+6.496424e+07
8063655563	+8.942684e+00	+7.142797e+00	+1.910956e+08
8063655593	+4.283521e+00	-5.098786e+00	+1.822788e+10
8063655594	+4.413432e+00	-5.176673e+00	+2.005200e+08
8063655638	+8.089849e+00	-1.164074e+00	+7.993998e+06
8063655646	+9.608197e+00	-3.271059e-01	+2.071834e+08
8063655659	+9.673644e+00	-9.445801e+00	+1.139505e+08
8063655689	+8.542691e+00	-8.903662e+00	+6.291394e+07
8063655697	+4.002687e+00	-7.481279e+00	+1.267304e+08
8063655703	-8.839503e+00	+5.260393e-01	+3.289213e+08
8063655716	+8.723606e+00	+6.891445e+00	+3.016596e+08
8063655731	-7.452598e+00	+2.625861e+00	+7.556554e+08
8063655733	+8.630880e+00	-2.318761e+00	+3.816259e+10
8063655735	+9.238479e+00	-2.285515e+00	+1.546732e+08
8063655736	+9.040427e+00	-2.340420e+00	+5.985468e+07
8063655747	+7.027777e+00	-8.378247e+00	+9.082369e+07
8063655774	+5.138347e+00	-4.383788e+00	+1.650245e+08
8063655800	+6.970805e+00	-1.563040e+00	+7.333129e+07
8063655816	+5.121034e+00	+4.143785e+00	+1.426206e+08
8063655818	-1.425451e+00	-9.316573e+00	+6.037079e+08
8063655879	+5.431821e+00	-6.161944e+00	+8.229690e+07
8063655899	+5.627193e+00	-9.376801e+00	+1.291661e+09
8063655927	+8.048081e-01	+7.956900e+00	+1.459959e+10
8063655928	+7.456799e-01	+7.551846e+00	+1.118905e+09
8063655929	+8.521093e-01	+7.920458e+00	+2.231171e+07
8063655941	+5.242714e+00	+5.969554e+00	+1.315778e+08
8063655952	+6.168237e+00	-2.569472e+00	+2.462299e+09
8063655964	+4.296309e+00	+5.599417e+00	+3.150457e+08
8063655977	-1.007630e+01	-4.752142e+00	+7.423019e+08
8063656052	-5.035216e+00	-8.043432e+00	+2.860581e+08
8063656078	+7.140531e+00	-2.624529e+00	+3.138705e+07
8063656082	-2.962836e+00	-5.994239e+00	+2.367958e+07
8063656103	-1.517312e+00	+3.750311e+00	+1.113695e+08
8063656119	+5.121323e+00	-2.741908e+00	+1.056926e+08
8063656123	-5.833419e+00	-1.081991e+00	+2.081157e+07
8063656131	-2.704604e+00	+3.799946e+00	+1.995625e+07
8063656139	-7.023317e+00	-9.397473e-01	+1.150163e+10
8063656147	-6.830907e+00	+4.323161e+00	+7.066710e+08
8063656150	+8.690621e+00	+5.851707e-01	+6.186246e+08
8063656151	+8.327552e+00	+5.547174e-01	+6.877449e+09
8063656191	-8.787085e+00	+2.425720e+00	+7.689790e+07
8063656232	+6.860473e+00	-2.409676e+00	+7.113330e+07
8063656275	-2.700409e+00	+9.980104e+00	+3.671760e+09
8063656276	-2.556415e+00	+9.528578e+00	+8.005046e+07
8063656277	-2.487289e+00	+8.847816e+00	+2.352512e+07
8063656333	-6.711065e+00	-2.472055e-01	+6.746120e+08
8063656359	-3.787589e-01	+9.374685e+00	+6.095857e+08
8063656364	-2.038068e+00	-6.023593e+00	+3.893663e+08
8063656367	+1.757519e+00	+5.327884e+00	+1.878747e+08
8063656376	-8.175767e-01	-6.176996e+00	+1.078340e+09
8063656378	-4.243465e+00	+8.416765e+00	+6.050610e+08
8063656390	+8.421443e+00	-1.403230e-01	+2.790589e+08
8063656403	+3.801578e+00	+7.927600e+00	+1.963314e+08
8063656480	-6.275789e+00	-8.028857e+00	+2.563747e+08
8063656509	+1.526809e+00	-9.475214e+00	+1.750733e+11
8063656510	+1.623274e+00	-1.004122e+01	+1.632759e+09
8063656511	+1.568281e+00	-9.980649e+00	+9.928759e+07
8063656542	+7.217986e+00	+4.593085e+00	+5.779327e+08
8063656546	+6.700219e+00	+7.501381e-02	+3.309731e+08
8063656627	+4.569860e+00	+8.442361e+00	+2.608235e+08
8063656628	+4.891833e+00	+8.732683e+00	+1.088864e+09
8063656644	+1.199659e+00	-1.749217e-01	+3.425145e+11
8063656645	+8.059267e-01	-5.067540e-01	+1.461145e+07
8063656647	+1.497831e+00	-1.939821e-01	+1.357349e+10
8063656648	+1.546658e+00	-3.112128e-01	+4.462139e+07
8063656651	+1.613854e+00	+2.115454e-01	+1.339906e+07
8063656653	+1.023439e+00	-5.420557e-01	+1.286222e+08
8063656657	-3.282219e+00	-3.704181e+00	+8.856983e+08
8063656658	+2.978489e+00	+4.881150e+00	+7.167105e+08
8063656662	-6.828510e+00	-1.187959e+00	+1.554511e+08
8063656666	-2.558348e+00	+4.764368e+00	+7.385956e+07
8063656696	-2.536676e+00	+3.687106e+00	+2.017661e+08
8063656705	-7.754769e+00	-5.180691e+00	+4.995379e+07
8063656732	-5.606612e+00	+3.809112e+00	+3.542848e+07
8063656744	+9.069336e+00	+7.817009e+00	+2.949296e+09
8063656834	-1.592215e+00	-8.768363e+00	+4.182522e+09
8063656840	-5.227851e+00	+8.494775e+00	+5.017541e+08
8063656868	-9.471118e+00	+1.245319e+00	+7.039969e+09
8063656913	+1.834479e+00	-5.492128e+00	+3.192696e+07
8063656970	-2.094540e+00	-6.159010e+00	+2.126990e+10
8063656971	-1.972027e+00	-5.858900e+00	+3.547389e+08
8063656973	-1.840928e+00	-5.592369e+00	+1.690705e+07
8063656974	-2.016357e+00	-5.986533e+00	+3.083382e+09
8063656976	+6.024712e+00	+4.555554e+00	+2.079890e+10
8063656977	+6.063407e+00	+4.820792e+00	+1.074775e+08
8063656978	+5.127437e+00	+3.949208e+00	+1.005360e+08
8063656989	+6.929952e+00	+4.217776e-01	+3.365574e+10
8063656990	+7.095410e+00	+3.235601e-01	+1.722883e+08
8063656994	+7.677213e+00	+2.680719e-01	+1.677642e+08
8063657020	-6.129377e+00	-7.477165e+00	+7.664630e+08
8063657077	-2.315468e+00	+3.822686e+00	+3.561596e+08
8063657113	+3.912091e+00	+8.510038e+00	+8.922035e+09
8063657145	-2.058369e+00	+2.494243e-01	+5.968726e+08
8063657227	+6.204614e+00	-5.079126e+00	+5.886363e+08
8063657254	+2.809286e-01	+7.231959e+00	+2.488343e+07
8063657280	-7.703927e+00	+2.480111e-01	+8.452527e+08
8063657325	+4.631811e+00	+8.905227e+00	+1.619833e+08
8063657351	+9.441057e+00	-5.058400e-01	+3.383575e+08
8063657352	+8.391897e+00	-7.447982e-01	+1.179173e+10
8063657353	+9.439360e+00	-6.455759e-01	+1.432917e+08
8063657355	+9.404574e+00	-5.659742e-01	+1.800207e+09
8063657377	+1.598580e+00	-3.469091e+00	+8.456440e+08
8063657400	+5.294182e+00	+7.718558e+00	+2.926636e+08
8063657405	+6.706499e+00	+2.149634e+00	+8.732586e+09
8063657406	+7.119485e+00	+2.187561e+00	+3.280255e+08
8063657419	-6.906954e+00	-4.765362e+00	+6.163779e+08
8063657466	+2.998863e+00	+8.513961e+00	+1.704180e+07
8063657481	+5.680734e+00	-2.063006e+00	+3.130170e+10
8063657483	+6.003477e+00	-2.034636e+00	+3.715280e+07
8063657485	+5.556067e+00	-2.274705e+00	+1.349792e+08
8063657486	+5.823009e+00	-2.020548e+00	+6.651065e+09
8063657487	+5.836504e+00	-1.811734e+00	+4.028261e+09
8063657499	+1.407091e+00	+2.385685e+00	+1.191059e+10
8063657500	+1.230947e+00	+2.277916e+00	+9.643365e+06
8063657501	+1.406812e+00	+2.366327e+00	+1.921334e+10
8063657529	+7.607787e+00	-7.223525e+00	+4.111597e+09
8063657530	+7.742204e+00	-7.332507e+00	+1.341020e+08
8063657534	-2.390562e+00	+2.609210e-01	+2.736863e+08
8063657580	+5.785056e+00	+5.055318e+00	+1.280058e+08
8063657612	+6.346205e-01	+7.634022e+00	+3.181933e+08
8063657626	+7.690783e+00	+5.731492e+00	+1.470520e+10
8063657636	-7.407609e+00	+6.664555e-02	+3.955603e+08
8063657655	-4.798737e+00	-4.724409e+00	+5.868255e+08
8063657680	+9.861294e-01	+9.422765e+00	+3.630167e+09
8063657682	+1.040508e+00	+9.275954e+00	+2.858117e+08
8063657683	+1.077714e+00	+9.382235e+00	+6.797039e+07
8063657759	-5.685113e+00	-5.990538e+00	+5.487410e+07
8063657773	+4.812681e+00	-4.251661e+00	+1.239167e+08
8063657810	-8.328712e+00	+1.920423e+00	+5.727767e+07
8063657831	-2.524963e-01	+5.223747e-01	+6.487356e+08
8063657840	+8.808372e+00	-9.451364e+00	+1.415080e+08
8063657867	-2.232671e+00	+4.152030e+00	+1.323493e+08
8063657868	+4.452527e+00	-3.843284e+00	+5.261003e+08
8063657877	-5.748463e+00	+9.702651e+00	+7.765621e+08
8063657882	+9.016500e+00	-4.799659e+00	+8.760282e+08
8063657886	+4.236350e+00	-2.334537e-01	+1.145774e+09
8063657986	+3.161018e+00	+2.236720e+00	+9.627164e+08
8063657997	-9.033465e+00	+8.511327e+00	+2.648574e+08
8063658049	+9.695687e+00	+6.501706e+00	+6.825690e+08
8063658113	+2.103196e+00	-1.429231e+00	+1.793610e+08
8063658142	+6.991936e+00	+6.453829e+00	+5.978826e+08
8063658147	-1.449775e+00	+1.426857e-01	+2.927457e+09
8063658201	+9.593651e+00	+6.146963e+00	+5.779169e+08
8063658209	+6.281498e+00	+3.441336e+00	+2.143555e+08
8063658255	+5.606805e+00	+9.785534e-01	+1.554317e+08
8063658309	+8.263589e-01	+6.213316e+00	+1.344797e+07
8063658327	+5.134495e+00	-2.454857e+00	+3.375004e+07
8063658358	+2.829346e+00	-8.363406e+00	+2.146462e+07
8063658429	-5.769941e+00	+5.958944e-01	+3.579535e+08
8063658473	+7.513880e+00	-7.991357e+00	+1.471904e+08
8063658475	+4.497713e+00	+9.514468e+00	+1.844629e+08
8063658555	-8.869791e+00	+3.819956e+00	+6.193076e+07
8063658556	-5.518021e+00	-3.708912e+00	+7.661171e+10
8063658557	-5.847886e+00	-3.896649e+00	+1.382515e+08
8063658569	-1.311372e+00	-8.680536e+00	+3.209450e+08
8063658583	+1.158247e+00	+1.962769e+00	+4.487221e+07
8063658585	-4.633731e+00	+9.476723e+00	+2.163057e+08
8063658586	-4.675755e+00	+9.529804e+00	+8.644326e+07
8063658679	+8.240295e+00	-7.076905e-01	+1.824037e+10
8063658682	+3.599053e+00	+3.188836e+00	+1.533413e+10
8063658683	+3.669032e+00	+3.302374e+00	+7.944743e+08
8063658696	-5.530347e+00	-4.441278e+00	+1.680347e+09
8063658702	+1.155190e+00	-2.231880e+00	+4.273086e+07
8063658745	+5.061632e+00	+7.805732e+00	+1.972106e+08
8063658925	+6.725944e+00	-4.087186e+00	+1.381208e+08
8063658940	+2.979347e-01	+3.664799e+00	+1.652832e+09
8063658941	+1.632108e-01	+3.668900e+00	+1.389487e+08
8063658957	+1.561631e+00	-8.709588e+00	+2.191115e+08
8063658971	+2.688499e+00	+7.812208e+00	+2.027240e+09
8063658973	+2.574253e+00	+7.497428e+00	+2.149193e+09
8063658982	+2.635248e+00	+4.867501e+00	+2.252339e+07
8063659003	+1.268414e+00	-8.657291e+00	+1.218437e+10
8063659004	+1.225306e+00	-9.091924e+00	+2.654938e+07
8063659187	-1.799161e+00	+7.535243e+00	+9.773049e+07
8063659188	+7.635999e+00	+3.280800e+00	+1.580773e+09
8063659234	+5.284292e+00	-1.020351e+00	+5.516038e+07
8063659299	+3.598389e+00	+7.999342e+00	+1.156441e+08
8063659305	+9.772142e+00	-9.885569e+00	+4.354818e+08
8063659309	+9.035043e+00	-1.227499e+00	+1.308280e+08
8063659312	+4.979367e-01	+9.628163e+00	+9.952244e+07
8063659344	-8.467426e-01	-6.253929e+00	+2.725166e+07
8063659345	-8.617170e-01	-7.147087e+00	+9.529593e+08
8063659346	+7.002921e+00	+1.628403e+00	+3.595576e+07
8063659396	-6.108122e+00	+3.629710e-01	+3.381766e+09
8063659400	+7.446167e+00	-4.683541e+00	+1.718423e+08
8063659412	+1.507709e+00	+7.100508e+00	+5.734010e+08
8063659417	+1.633603e+00	-9.657515e+00	+5.674807e+09
8063659419	+1.348731e+00	-9.501216e+00	+7.460675e+07
8063659464	+8.351277e+00	-5.592498e+00	+1.770052e+08
8063659485	+4.893929e-01	-3.040926e+00	+5.068394e+07
8063659491	+3.781112e+00	+7.172939e+00	+7.244744e+07
8063659497	-9.484774e+00	+7.005058e+00	+1.105793e+08
8063659512	-4.066271e+00	-3.206325e+00	+3.738038e+07
8063659525	+2.670984e+00	+9.790366e+00	+1.767063e+08
8063659540	+6.631022e+00	+5.184359e+00	+1.404923e+07
8063659548	-9.044624e+00	+5.915305e+00	+1.669311e+08
8063659698	-2.589311e+00	-5.064819e+00	+1.244465e+10
8063659733	+8.915584e+00	-8.244050e+00	+5.435002e+08
8063659767	+6.569208e+00	-3.338070e+00	+3.310151e+09
8063659775	+7.389044e+00	-3.042439e+00	+7.858556e+08
8063659777	+6.889154e+00	-3.505152e+00	+7.133114e+07
8063659779	+7.067888e+00	-3.759100e+00	+5.526969e+09
8063659783	+6.907872e+00	-3.806823e+00	+5.078654e+08
8063659784	+6.850647e+00	-3.329856e+00	+9.506013e+08
8063659818	-2.779128e+00	-9.745941e+00	+5.531318e+07
8063659833	-7.666560e+00	-2.050037e+00	+4.957130e+08
8063659834	-7.556284e+00	-1.679486e+00	+1.020990e+09
8063659855	+9.301957e+00	-1.967683e+00	+7.380952e+08
8063660064	+4.446935e+00	-9.229741e+00	+2.175245e+08
8063660177	+3.625156e+00	-2.949575e+00	+7.406482e+07
8063660227	-3.232530e+00	+6.779035e+00	+1.011145e+08
8063660299	+6.638738e+00	-4.799009e+00	+6.291864e+07
8063660313	+5.373025e+00	+5.605132e+00	+2.201350e+08
8063660323	+7.636778e+00	+1.703491e+00	+1.111879e+09
8063660402	+5.768200e+00	+5.571160e+00	+1.577920e+10
8063660407	+3.273521e+00	+9.385287e+00	+2.536340e+08
8063660453	+7.050233e+00	+5.265913e-01	+2.364215e+08
8063660500	-2.803822e+00	-2.831790e+00	+1.005508e+08
8063660544	+5.292590e+00	+9.819726e+00	+6.968011e+09
8063660554	+3.628755e+00	+4.025087e+00	+5.045886e+08
8063660600	-9.397434e+00	-6.356308e-01	+3.857323e+07
8063660692	-1.326850e+00	-8.748725e+00	+5.744659e+07
8063660710	-2.476651e+00	-6.710078e+00	+1.245483e+08
8063660735	+2.705078e+00	-5.436240e+00	+7.689917e+07
8063660746	+1.594960e+00	+2.054904e+00	+2.802655e+08
8063660792	+6.584144e+00	-3.557797e+00	+1.405606e+10
8063660817	-4.734535e-01	+9.282938e+00	+2.502493e+08
8063660866	+5.929211e+00	-4.639684e+00	+9.465423e+08
8063660872	-9.495064e+00	-2.402535e+00	+1.217197e+09
8063660886	+5.728902e+00	+3.873460e+00	+2.361302e+09
8063660898	-8.838841e+00	+5.505950e-01	+3.341886e+08
8063660917	+6.048048e+00	-6.476500e-01	+1.060982e+10
8063660919	+6.144072e+00	-8.042196e-01	+3.844771e+08
8063660920	+6.155910e+00	-8.703641e-01	+7.488860e+08
8063660921	+6.231505e+00	-5.834466e-01	+1.898659e+09
8063660941	-8.815088e+00	+4.050438e-01	+9.066446e+08
8063660975	-8.374392e-02	-9.115823e-01	+3.658752e+07
8063661006	+7.907313e+00	-1.088844e+00	+7.485762e+08
8063661007	+9.992601e+00	-1.034726e+00	+5.175398e+07
8063661013	+8.328211e+00	-7.469020e+00	+6.929773e+07
8063661024	+8.638904e-01	+3.859921e+00	+1.323344e+10
8063661026	+8.249339e-01	+3.993240e+00	+3.828844e+07
8063661033	+6.414574e+00	+5.363124e+00	+2.950417e+07
8063661035	+6.514855e+00	+5.516057e+00	+3.601114e+07
8063661043	+2.439345e+00	+7.675499e+00	+8.910604e+08
8063661075	-6.716152e+00	-6.123659e+00	+1.376280e+08
8063661090	+6.868059e+00	-2.624173e+00	+1.912136e+10
8063661163	+6.526489e+00	+4.854509e+00	+3.041511e+08
8063661204	+8.491575e+00	-9.386304e+00	+4.708261e+08
8063661211	+1.019525e+00	-8.729644e+00	+1.649461e+10
8063661212	+1.061302e+00	-9.187605e+00	+4.138284e+07
8063661214	+9.464850e-01	-8.995479e+00	+3.910417e+08
8063661215	+1.152009e+00	-9.372884e+00	+2.456927e+08
8063661223	-9.950369e-01	-8.355155e+00	+3.027178e+09
8063661271	+5.445348e-01	+8.586287e+00	+5.902752e+07
8063661286	+7.256903e+00	-1.034940e+00	+9.616699e+08
8063661287	+7.216276e+00	-1.173569e+00	+4.437254e+08
8063661292	+1.381873e+00	+2.843301e+00	+5.120256e+07
8063661324	+1.680701e-01	+9.817231e-01	+7.729725e+09
8063661325	+3.642027e-01	+8.822720e-01	+1.302028e+08
8063661333	+7.320834e+00	+3.185252e+00	+3.897958e+07
8063661338	+2.863460e-01	-7.969203e+00	+8.938293e+07
8063661381	+9.142027e+00	-3.574600e+00	+9.075933e+07
8063661427	+2.316096e+00	-5.447777e+00	+1.776767e+08
8063661437	+3.618591e+00	-8.532681e+00	+1.488880e+07
8063661456	+8.637030e+00	-6.123977e+00	+1.375363e+09
8063661466	+8.324056e+00	-2.411967e+00	+6.697679e+09
8063661479	+9.567934e+00	+7.094325e+00	+2.757163e+08
8063661558	-9.630464e+00	+1.684999e+00	+1.834098e+08
8063661571	-6.998677e+00	+8.415681e+00	+8.687226e+08
8063661637	+1.839416e+00	+2.307916e+00	+2.166600e+08
8063661640	+1.921215e+00	+2.331566e+00	+1.000577e+10
8063661644	-3.696197e+00	+1.566852e+00	+7.813793e+08
8063661648	+1.993190e+00	-4.952350e+00	+2.451606e+07
8063661649	-4.820159e+00	-3.566615e+00	+7.018136e+07
8063661656	-8.523880e-01	-6.794655e+00	+7.365650e+07
8063661720	-6.702274e+00	+5.392038e+00	+1.162505e+08
8063661728	+9.411198e+00	-6.058721e-01	+2.195398e+08
8063661760	+7.604872e+00	+6.981301e-01	+2.017772e+08
8063661814	+8.972071e-01	-1.908240e+00	+2.232831e+08
8063661817	+7.003924e+00	-9.898553e+00	+3.883195e+08
8063661833	-3.776408e+00	+1.680679e+00	+1.930151e+09
8063661837	-2.527683e+00	+9.469914e+00	+1.233576e+08
8063661844	+2.235483e+00	+8.634021e+00	+5.218392e+07
8063661878	+7.927468e+00	+5.351441e+00	+5.964184e+07
8063661887	+2.813853e+00	+8.472089e+00	+2.247587e+09
8063661919	+6.605280e+00	+3.158982e+00	+9.029912e+09
8063661993	+3.312552e+00	-4.219574e+00	+1.727924e+09
